datetime,Close,High,Low,Open,Volume,Log_Returns,Normalized_Log_Returns
2025-08-01 13:30:00,106.3949966430664,106.94999694824219,105.63999938964844,106.83000183105469,1627217,,
2025-08-01 14:30:00,106.23999786376953,106.55999755859375,106.17500305175781,106.38999938964844,1471965,-0.0014578861500163182,
2025-08-01 15:30:00,106.45999908447266,106.59500122070312,106.20349884033203,106.23999786376953,704616,0.002068653524348027,
2025-08-01 16:30:00,105.95999908447266,106.54499816894531,105.94000244140625,106.44999694824219,631115,-0.004707663381322489,
2025-08-01 17:30:00,106.1449966430664,106.16999816894531,105.83499908447266,105.95999908447266,756115,0.0017443964944837361,
2025-08-01 18:30:00,106.04499816894531,106.31500244140625,105.96499633789062,106.1449966430664,691841,-0.0009425371975027822,
2025-08-01 19:30:00,106.12999725341797,106.29000091552734,105.90499877929688,106.04000091552734,2033341,0.0008012168337795366,
2025-08-04 13:30:00,107.54499816894531,107.66000366210938,106.66999816894531,106.80999755859375,1012767,0.013244615708138067,
2025-08-04 14:30:00,107.56999969482422,107.68000030517578,107.31999969482422,107.55000305175781,679701,0.0002324480044604868,
2025-08-04 15:30:00,107.81990051269531,107.87999725341797,107.54000091552734,107.55999755859375,399578,0.002320451699571933,
2025-08-04 16:30:00,107.9749984741211,108.01499938964844,107.81999969482422,107.81999969482422,321705,0.0014374574084962757,
2025-08-04 17:30:00,107.93000030517578,107.98500061035156,107.81999969482422,107.9800033569336,513182,-0.00041683305019577074,
2025-08-04 18:30:00,108.0199966430664,108.13999938964844,107.92330169677734,107.93499755859375,526595,0.0008334924229919298,
2025-08-04 19:30:00,108.1500015258789,108.18000030517578,107.97000122070312,108.04000091552734,1157060,0.001202802420199208,
2025-08-05 13:30:00,108.1510009765625,108.55999755859375,108.01000213623047,108.20999908447266,1269218,9.241294973539203e-06,
2025-08-05 14:30:00,107.5199966430664,108.16999816894531,107.47000122070312,108.1500015258789,778454,-0.005851562249595575,
2025-08-05 15:30:00,107.49169921875,107.63500213623047,107.37000274658203,107.51000213623047,475819,-0.0002632175367610764,
2025-08-05 16:30:00,107.83999633789062,107.88999938964844,107.3550033569336,107.5,617809,0.0032349851886697588,
2025-08-05 17:30:00,107.52999877929688,107.86000061035156,107.52330017089844,107.84500122070312,370345,-0.002878746155041911,
2025-08-05 18:30:00,107.43000030517578,107.58499908447266,107.30999755859375,107.52999877929688,555693,-0.0009303915310798188,
2025-08-05 19:30:00,107.33000183105469,107.45999908447266,107.29000091552734,107.43499755859375,1115201,-0.0009312579656668016,-0.36353123250069985
2025-08-06 13:30:00,106.95500183105469,107.87000274658203,106.87000274658203,107.87000274658203,1053174,-0.0035000151798494326,-0.9972279866229391
