Price,Close,High,Low,Open,Volume
Ticker,FTEC,FTEC,FTEC,FTEC,FTEC
datetime,,,,,
2024-09-16 00:00:00+00:00,167.2492218017578,167.7267881847694,165.96574222161468,166.93083409204237,163500
2024-09-17 00:00:00+00:00,167.3686065673828,168.82120871732644,166.44330558666633,168.59237704359364,250000
2024-09-18 00:00:00+00:00,166.36373901367188,169.38834656914523,166.33387687983787,167.64720350602627,199800
2024-09-19 00:00:00+00:00,171.5274658203125,172.4627108455306,170.33354213811282,170.8011646507219,190500
2024-09-20 00:00:00+00:00,170.9346923828125,171.70180068239256,169.55987767472897,171.07416523715423,150400
2024-09-23 00:00:00+00:00,170.72547912597656,171.1339407800086,170.32698959122422,171.05423983277785,176100
2024-09-24 00:00:00+00:00,172.07041931152344,172.3493650446164,169.72925133584778,171.5922287978501,180400
2024-09-25 00:00:00+00:00,172.3892059326172,173.34560215033946,171.83131447286343,171.91101542445713,132900
2024-09-26 00:00:00+00:00,174.600830078125,175.63692708213705,172.84745502701196,175.48748212121623,220000
2024-09-27 00:00:00+00:00,173.22604370117188,174.94953292987012,172.49877827979557,174.94953292987012,160900
2024-09-30 00:00:00+00:00,173.8437042236328,173.8437042236328,171.7117533873417,172.39916072451885,193900
2024-10-01 00:00:00+00:00,169.3905029296875,173.49500242965,168.32453518637666,173.49500242965,250800
2024-10-02 00:00:00+00:00,170.52622985839844,171.24352316314432,168.36439302654523,169.18131631305062,157400
2024-10-03 00:00:00+00:00,171.2036895751953,172.37924437641988,170.0081905348562,170.1377064778867,140000
2024-10-04 00:00:00+00:00,173.31570434570312,173.554807184139,171.3431553331606,173.33563338258972,198000
2024-10-07 00:00:00+00:00,172.16006469726562,173.62453729049912,171.7416461279705,172.58845538577808,185900
2024-10-08 00:00:00+00:00,175.14877319335938,175.42771889252612,172.96700738806194,173.0965233203181,188600
2024-10-09 00:00:00+00:00,177.14125061035156,177.30065249549557,174.9594848118194,175.36794644197573,204300
2024-10-10 00:00:00+00:00,177.42019653320312,177.6194412891851,175.41776165327374,176.00553900391066,164400
2024-10-11 00:00:00+00:00,177.97808837890625,178.26700619699838,176.81249059200476,176.95196344168357,141500
2024-10-14 00:00:00+00:00,180.14988708496094,180.59819156205842,179.04406126737402,179.04406126737402,174700
2024-10-15 00:00:00+00:00,177.17115783691406,180.80743967154964,176.19484777563045,180.44879298761248,250300
2024-10-16 00:00:00+00:00,177.49990844726562,177.7589251259121,175.5173872794131,177.45009345484092,221500
2024-10-17 00:00:00+00:00,178.05780029296875,179.91080552510476,178.05780029296875,179.79126170412871,220000
