datetime,Close,High,Low,Open,Volume,Log_Returns,Normalized_Log_Returns
2025-06-13 13:30:00,209.9149932861328,212.1179962158203,209.66000366210938,209.9600067138672,7567319,,
2025-06-13 14:30:00,212.7899932861328,212.9427947998047,209.8300018310547,209.92999267578125,3803682,0.013603077439740582,
2025-06-13 15:30:00,213.72999572753906,214.0500030517578,212.72000122070312,212.77999877929688,2787480,0.004407783867233172,
2025-06-13 16:30:00,213.2458953857422,214.0399932861328,212.97000122070312,213.75,2392749,-0.00226757790922565,
2025-06-13 17:30:00,212.4149932861328,213.5500030517578,212.39999389648438,213.22000122070312,1984537,-0.0039040615526824596,
2025-06-13 18:30:00,211.55999755859375,212.49000549316406,211.36000061035156,212.39999389648438,2761215,-0.004033242078058334,
2025-06-13 19:30:00,212.10000610351562,212.27999877929688,211.3000030517578,211.5800018310547,3292718,0.002549255689469629,
2025-06-16 13:30:00,214.66000366210938,214.6699981689453,211.61000061035156,212.3699951171875,7992620,0.011997507766193292,
2025-06-16 14:30:00,216.02999877929688,216.5500030517578,214.07699584960938,214.6699981689453,5213431,0.006361883164842748,
2025-06-16 15:30:00,215.27999877929688,216.27999877929688,215.19000244140625,216.00999450683594,2697717,-0.0034777805299206024,
2025-06-16 16:30:00,215.8350067138672,215.92999267578125,214.86000061035156,215.27490234375,2133550,0.0025747572416245364,
2025-06-16 17:30:00,215.7550048828125,215.94000244140625,215.14999389648438,215.82000732421875,1570763,-0.0003707306926544566,
2025-06-16 18:30:00,216.3000030517578,216.63999938964844,215.60000610351562,215.7550048828125,2833819,0.0025228197706096255,
2025-06-16 19:30:00,216.16000366210938,217.05999755859375,215.89999389648438,216.30999755859375,4275387,-0.0006474559143763563,
2025-06-17 13:30:00,215.97999572753906,217.41000366210938,215.0,215.19500732421875,8315444,-0.0008331001306791807,
2025-06-17 14:30:00,216.22999572753906,216.5915069580078,215.52999877929688,215.97999572753906,3020209,0.0011568452040612344,
2025-06-17 15:30:00,216.80999755859375,217.08709716796875,216.0399932861328,216.22999572753906,3031472,0.0026787464754884833,
2025-06-17 16:30:00,216.01010131835938,216.86000061035156,215.22000122070312,216.7949981689453,2865663,-0.0036962107489454214,
2025-06-17 17:30:00,214.9499969482422,216.66000366210938,214.7100067138672,215.97999572753906,3378250,-0.004919743208708126,
2025-06-17 18:30:00,215.0800018310547,215.38999938964844,214.55999755859375,214.9600067138672,2744023,0.0006046317100766801,
