Price,Close,High,Low,Open,Volume
Ticker,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE
Date,,,,,
2024-07-26,8285.7001953125,8290.2998046875,8181.2001953125,8186.39990234375,659245500
2024-07-29,8292.400390625,8368.400390625,8285.7001953125,8285.7001953125,780780900
2024-07-30,8274.400390625,8297.900390625,8235.599609375,8292.400390625,706783100
2024-07-31,8368.0,8399.900390625,8274.400390625,8274.400390625,839006300
2024-08-01,8283.400390625,8405.2001953125,8268.099609375,8368.0,911054200
2024-08-02,8174.7001953125,8283.400390625,8158.0,8283.400390625,1234144400
2024-08-05,8008.2001953125,8174.7001953125,7915.89990234375,8174.7001953125,1648338500
2024-08-06,8026.7001953125,8058.2998046875,7949.89990234375,8008.2001953125,1282405500
2024-08-07,8166.89990234375,8177.0,8026.7001953125,8026.7001953125,816442600
2024-08-08,8145.0,8166.89990234375,8064.2998046875,8166.89990234375,755462800
2024-08-09,8168.10009765625,8203.5,8144.39990234375,8145.0,873989200
2024-08-12,8210.2998046875,8223.5,8168.10009765625,8168.10009765625,1655696200
2024-08-13,8235.2001953125,8244.400390625,8188.0,8210.2998046875,532750100
2024-08-14,8281.099609375,8288.7001953125,8230.7001953125,8235.2001953125,610726800
2024-08-15,8347.400390625,8367.0,8277.099609375,8281.099609375,863763000
2024-08-16,8311.400390625,8350.400390625,8292.0,8347.400390625,515420800
2024-08-19,8356.900390625,8374.0,8286.5,8311.400390625,637975500
2024-08-20,8273.2998046875,8356.900390625,8270.7001953125,8356.900390625,492210300
2024-08-21,8283.400390625,8295.900390625,8263.0,8273.2998046875,825049200
2024-08-22,8288.0,8318.599609375,8277.0,8283.400390625,797295800
2024-08-23,8327.7998046875,8331.900390625,8288.0,8288.0,615482100
2024-08-27,8345.5,8400.400390625,8327.7998046875,8327.7998046875,785508100
2024-08-28,8343.900390625,8362.7001953125,8322.2998046875,8345.5,624469700
2024-08-29,8379.599609375,8392.400390625,8336.599609375,8343.900390625,613890100
2024-08-30,8376.599609375,8414.400390625,8363.7001953125,8379.599609375,1081528600
2024-09-02,8363.7998046875,8380.099609375,8353.2001953125,8376.599609375,510920500
2024-09-03,8298.5,8381.0,8286.599609375,8363.7998046875,1022494600
2024-09-04,8269.599609375,8298.5,8219.2998046875,8298.5,724921200
2024-09-05,8241.7001953125,8285.599609375,8241.7001953125,8269.599609375,738779600
2024-09-06,8181.5,8260.7001953125,8168.39990234375,8241.7001953125,704014000
2024-09-09,8270.7998046875,8274.7001953125,8181.5,8181.5,626820000
2024-09-10,8206.0,8271.099609375,8195.099609375,8270.7998046875,815663300
2024-09-11,8193.900390625,8232.7998046875,8170.0,8206.0,867081200
2024-09-12,8241.0,8301.400390625,8193.900390625,8193.900390625,1071633400
2024-09-13,8273.099609375,8287.900390625,8230.7998046875,8241.0,535984000
2024-09-16,8278.400390625,8290.0,8247.900390625,8273.099609375,451756300
2024-09-17,8309.900390625,8351.7001953125,8278.400390625,8278.400390625,746474800
2024-09-18,8253.7001953125,8310.0,8245.7001953125,8309.900390625,800042600
2024-09-19,8328.7001953125,8370.5,8253.7001953125,8253.7001953125,861254500
2024-09-20,8230.0,8328.7001953125,8223.7998046875,8328.7001953125,1575731600
2024-09-23,8259.7001953125,8262.5,8210.099609375,8230.0,653474700
2024-09-24,8282.7998046875,8309.7998046875,8259.5,8259.7001953125,1018907500
2024-09-25,8268.7001953125,8319.400390625,8243.0,8282.7998046875,712916300
2024-09-26,8284.900390625,8332.900390625,8262.0,8268.7001953125,835609300
2024-09-27,8320.7998046875,8334.599609375,8283.5,8284.900390625,801571600
2024-09-30,8237.0,8324.599609375,8234.0,8320.7998046875,831097600
2024-10-01,8276.7001953125,8291.099609375,8226.2001953125,8237.0,928541100
2024-10-02,8290.900390625,8322.599609375,8267.599609375,8276.7001953125,804855900
2024-10-03,8282.5,8332.7001953125,8262.0,8290.900390625,918547500
2024-10-04,8280.599609375,8300.7001953125,8234.2001953125,8282.5,721509500
2024-10-07,8303.599609375,8323.400390625,8260.099609375,8280.599609375,645451200
2024-10-08,8190.60009765625,8303.599609375,8184.0,8303.599609375,754710600
2024-10-09,8243.7001953125,8244.400390625,8188.7001953125,8190.60009765625,501110700
2024-10-10,8237.7001953125,8272.5,8218.400390625,8243.7001953125,675185500
2024-10-11,8253.7001953125,8265.7001953125,8211.900390625,8237.7001953125,519343300
2024-10-14,8292.7001953125,8292.7001953125,8237.7001953125,8253.7001953125,652695500
2024-10-15,8249.2998046875,8306.2001953125,8242.0,8292.7001953125,836071600
2024-10-16,8329.099609375,8346.599609375,8249.2998046875,8249.2998046875,983516200
2024-10-17,8385.099609375,8395.599609375,8322.099609375,8329.099609375,910215100
2024-10-18,8358.2998046875,8385.099609375,8315.900390625,8385.099609375,790396700
2024-10-21,8318.2001953125,8391.7998046875,8318.2001953125,8358.2998046875,641070600
2024-10-22,8306.5,8318.2001953125,8252.400390625,8318.2001953125,628688300
2024-10-23,8258.599609375,8323.2001953125,8252.400390625,8306.5,750920700
2024-10-24,8269.400390625,8337.7001953125,8256.7998046875,8258.599609375,1021483500
2024-10-25,8248.7998046875,8278.099609375,8246.2001953125,8269.400390625,963757400
2024-10-28,8285.599609375,8293.599609375,8208.900390625,8248.7998046875,1029866000
2024-10-29,8219.599609375,8325.5,8215.2998046875,8285.599609375,1071605800
2024-10-30,8159.60009765625,8219.599609375,8153.7998046875,8219.599609375,1059873900
2024-10-31,8110.10009765625,8159.60009765625,8071.7001953125,8159.60009765625,1073856200
2024-11-01,8177.2001953125,8202.599609375,8105.2998046875,8110.10009765625,865735500
2024-11-04,8184.2001953125,8239.900390625,8175.7998046875,8177.2001953125,933157300
2024-11-05,8172.39990234375,8215.7998046875,8148.2998046875,8184.2001953125,841056500
2024-11-06,8166.7001953125,8301.7998046875,8144.2998046875,8172.39990234375,1036073800
2024-11-07,8140.7001953125,8195.2998046875,8140.7001953125,8166.7001953125,961904700
2024-11-08,8072.39990234375,8156.5,8060.89990234375,8140.7001953125,833664800
2024-11-11,8125.2001953125,8148.2001953125,8072.39990234375,8072.39990234375,648655300
2024-11-12,8025.7998046875,8125.2001953125,8018.60009765625,8125.2001953125,973035400
2024-11-13,8030.2998046875,8062.7001953125,7995.89990234375,8025.7998046875,1001024100
2024-11-14,8071.2001953125,8083.10009765625,8012.7998046875,8030.2998046875,662893000
2024-11-15,8063.60009765625,8091.89990234375,8030.0,8071.2001953125,740001000
2024-11-18,8109.2998046875,8109.2998046875,8054.10009765625,8063.60009765625,800777400
2024-11-19,8099.0,8145.89990234375,8052.0,8109.2998046875,740741000
2024-11-20,8085.10009765625,8128.39990234375,8074.2001953125,8099.0,744104500
2024-11-21,8149.2998046875,8152.89990234375,8065.2001953125,8085.10009765625,856150000
2024-11-22,8262.099609375,8274.7998046875,8149.2998046875,8149.2998046875,791049500
2024-11-25,8291.7001953125,8307.2998046875,8261.7998046875,8262.099609375,1952081800
2024-11-26,8258.599609375,8291.7001953125,8245.7998046875,8291.7001953125,771580100
2024-11-27,8274.7998046875,8280.0,8237.7001953125,8258.599609375,658162500
2024-11-28,8281.2001953125,8303.7998046875,8271.900390625,8274.7998046875,515831900
2024-11-29,8287.2998046875,8292.5,8252.900390625,8281.2001953125,588369200
2024-12-02,8312.900390625,8332.0,8274.7001953125,8287.2998046875,822818500
2024-12-03,8359.400390625,8388.400390625,8311.900390625,8312.900390625,815525800
2024-12-04,8335.7998046875,8362.7998046875,8322.7998046875,8359.400390625,760035100
2024-12-05,8349.400390625,8350.7001953125,8321.599609375,8335.7998046875,855079400
2024-12-06,8308.599609375,8357.599609375,8303.5,8349.400390625,1058504800
2024-12-09,8352.099609375,8372.099609375,8308.599609375,8308.599609375,731046000
2024-12-10,8280.400390625,8352.099609375,8274.5,8352.099609375,605634700
2024-12-11,8301.599609375,8318.900390625,8248.400390625,8280.400390625,1274444500
