Price,Close,High,Low,Open,Volume,Log_Returns,Normalized_Log_Returns
Ticker,59.7400016784668,FEZ,FEZ,FEZ,FEZ,,
Datetime,59.7400016784668,FEZ,FEZ,FEZ,FEZ,0.0,
2025-07-25 13:30:00+00:00,59.7400016784668,59.7400016784668,59.7400016784668,59.7400016784668,11986,0.0,
2025-07-25 13:31:00+00:00,59.65999984741211,59.70000076293945,59.65999984741211,59.70000076293945,671,-0.001340064355182454,
2025-07-25 13:32:00+00:00,59.720001220703125,59.720001220703125,59.720001220703125,59.720001220703125,3458,0.0010052165824523938,
2025-07-25 13:33:00+00:00,59.69919967651367,59.71500015258789,59.69919967651367,59.71500015258789,876,-0.00034837855627159985,
2025-07-25 13:35:00+00:00,59.6697998046875,59.69490051269531,59.6697998046875,59.68009948730469,1585,-0.0004925880680649706,
2025-07-25 13:36:00+00:00,59.65999984741211,59.66999816894531,59.65999984741211,59.65999984741211,3084,-0.0001642499581159805,
2025-07-25 13:37:00+00:00,59.630001068115234,59.630001068115234,59.619998931884766,59.619998931884766,1361,-0.0005029554815831568,
2025-07-25 13:38:00+00:00,59.61000061035156,59.61000061035156,59.599998474121094,59.60499954223633,1703,-0.00033546557647948466,
2025-07-25 13:39:00+00:00,59.630001068115234,59.630001068115234,59.630001068115234,59.630001068115234,2933,0.0003354655764794666,
2025-07-25 13:40:00+00:00,59.65499877929688,59.654998779296875,59.6349983215332,59.6349983215332,3737,0.0004191258176561492,
2025-07-25 13:41:00+00:00,59.63999938964844,59.66999816894531,59.63999938964844,59.66999816894531,2660,-0.0002514672024429081,
2025-07-25 13:43:00+00:00,59.630001068115234,59.63999938964844,59.630001068115234,59.63999938964844,1960,-0.0001676586152133418,
2025-07-25 13:44:00+00:00,59.630001068115234,59.630001068115234,59.619998931884766,59.619998931884766,3848,0.0,
2025-07-25 13:45:00+00:00,59.65019989013672,59.65019989013672,59.630001068115234,59.630001068115234,875,0.0003386785409865733,
2025-07-25 13:46:00+00:00,59.65999984741211,59.65999984741211,59.650001525878906,59.650001525878906,1792,0.00016427694059674495,
2025-07-25 13:47:00+00:00,59.66999816894531,59.66999816894531,59.665000915527344,59.66999816894531,1443,0.00016757431865917162,
2025-07-25 13:48:00+00:00,59.65999984741211,59.66999816894531,59.65999984741211,59.66999816894531,2198,-0.00016757431865921908,
2025-07-25 13:49:00+00:00,59.70000076293945,59.70000076293945,59.68000030517578,59.68000030517578,1074,0.0006702566491339171,
2025-07-25 13:50:00+00:00,59.66999816894531,59.709999084472656,59.66999816894531,59.709999084472656,4232,-0.0005026823304746812,-0.8859434788215788
2025-07-25 13:51:00+00:00,59.709999084472656,59.709999084472656,59.66999816894531,59.66999816894531,2356,0.0006701443783659235,1.3190718205383392
2025-07-25 13:52:00+00:00,59.70000076293945,59.70000076293945,59.70000076293945,59.70000076293945,2228,-0.0001674620478912293,-0.2537374083263283
