Price,Close,High,Low,Open,Volume,Log_Returns,Normalized_Log_Returns
Ticker,208.8424072265625,AAPL,AAPL,AAPL,AAPL,,
Datetime,208.8424072265625,AAPL,AAPL,AAPL,AAPL,0.0,
2025-07-31 13:30:00+00:00,208.8424072265625,209.68150329589844,207.8249969482422,208.3800048828125,11337524,0.0,
2025-07-31 14:30:00+00:00,208.2828063964844,209.5500030517578,208.07000732421875,208.86000061035156,6709067,-0.0026831327741651126,
2025-07-31 15:30:00+00:00,208.9544982910156,209.0,208.1699981689453,208.27000427246094,4492059,0.003219714379544364,
2025-07-31 16:30:00+00:00,208.6649932861328,209.83999633789062,208.5,208.9499969482422,5149802,-0.0013864537316715163,
2025-07-31 17:30:00+00:00,208.6100006103516,208.9199981689453,207.58999633789062,208.6649932861328,5001721,-0.00026358002230658667,
2025-07-31 18:30:00+00:00,208.5699005126953,209.38429260253906,208.49000549316406,208.61000061035156,6029902,-0.00019224367076083206,
2025-07-31 19:30:00+00:00,207.6100006103516,208.85000610351562,207.16000366210938,208.57000732421875,8246453,-0.00461291668288344,
2025-08-01 13:30:00+00:00,205.3600006103516,213.5800018310547,204.3699951171875,210.88999938964844,29330279,-0.010896783093362237,
2025-08-01 14:30:00+00:00,203.44000244140625,205.72999572753906,203.07000732421875,205.3300018310547,11748154,-0.009393406420505783,
2025-08-01 15:30:00+00:00,202.75,204.58999633789062,202.64999389648438,203.4199981689453,9260890,-0.00339744011896242,
2025-08-01 16:30:00+00:00,201.9824981689453,203.2895050048828,201.5,202.75999450683594,8501358,-0.0037926420760090625,
2025-08-01 17:30:00+00:00,203.5500030517578,203.72999572753906,201.63009643554688,201.9801025390625,8026633,0.0077306390221437244,
2025-08-01 18:30:00+00:00,203.19000244140625,204.32119750976562,202.89999389648438,203.5500030517578,7684390,-0.001770176031349144,
2025-08-01 19:30:00+00:00,202.2700042724609,203.24000549316406,202.1699981689453,203.17999267578125,8416967,-0.004538054222740279,
2025-08-04 13:30:00+00:00,206.75999450683597,206.83999633789062,204.19500732421875,204.5050048828125,13367550,0.021955214072443153,
2025-08-04 14:30:00+00:00,205.7700042724609,207.8800048828125,205.74000549316406,206.75999450683594,8818623,-0.004799612817387286,
2025-08-04 15:30:00+00:00,203.93499755859372,205.8800048828125,203.92999267578125,205.75999450683594,5759426,-0.008957757293391181,
2025-08-04 16:30:00+00:00,204.1499938964844,204.47999572753906,203.86500549316406,203.94000244140625,5046794,0.001053684219141339,
2025-08-04 17:30:00+00:00,203.42999267578125,204.22000122070312,203.41000366210938,204.13999938964844,4659225,-0.003533058508145142,-0.3187625684749765
2025-08-04 18:30:00+00:00,202.3249969482422,203.52999877929688,202.07000732421875,203.44000244140625,10594574,-0.005446629061906828,-0.5502778411224566
2025-08-04 19:30:00+00:00,203.33999633789065,203.4499969482422,201.6750030517578,202.3300018310547,8673869,0.005004136538909938,0.8848205079548465
2025-08-05 13:30:00+00:00,204.52999877929688,204.55499267578125,202.16000366210938,203.43499755859375,9812948,0.005835221184510537,0.9199428552444876
2025-08-05 14:30:00+00:00,204.6300048828125,205.33999633789062,203.90499877929688,204.53500366210938,6466189,0.0004888361746602307,0.21091100792670833
2025-08-05 15:30:00+00:00,203.7100067138672,204.69000244140625,203.44000244140625,204.6199951171875,3782674,-0.004506047408970993,-0.4516367546888144
2025-08-05 16:30:00+00:00,204.03500366210935,204.1699981689453,203.08999633789062,203.7100067138672,3720976,0.0015941189164591786,0.3681964140644262
2025-08-05 17:30:00+00:00,203.8699951171875,204.3000030517578,203.75999450683594,204.0500030517578,2677706,-0.0008090538454611767,0.04504355232749319
2025-08-05 18:30:00+00:00,203.3350067138672,203.97000122070312,203.19009399414062,203.86000061035156,3354757,-0.0026276136527157265,-0.2173793633145925
2025-08-05 19:30:00+00:00,202.92999267578125,203.41000366210938,202.6699981689453,203.33999633789062,3784751,-0.0019938423091777112,-0.2017867613167109
2025-08-06 13:30:00+00:00,210.75999450683597,211.14999389648438,205.58999633789062,205.60000610351562,23760541,0.03785896338095036,3.3521400935627153
2025-08-06 14:30:00+00:00,214.2250061035156,214.33999633789062,210.6300048828125,210.75999450683594,15618173,0.016306873768841223,1.2141612279489329
2025-08-06 15:30:00+00:00,214.49989318847656,214.99000549316406,213.6699981689453,214.22500610351562,15397308,0.0012823473658001622,-0.15582535822034374
2025-08-06 16:30:00+00:00,214.5399932861328,214.889892578125,213.86900329589844,214.5196990966797,7331995,0.0001869294629107788,-0.2215625742242161
2025-08-06 17:30:00+00:00,214.6024932861328,215.3800048828125,214.08999633789062,214.51499938964844,8218314,0.0002912785491882879,-0.22212619762354513
2025-08-06 18:30:00+00:00,213.875,214.7949981689453,213.75,214.61000061035156,7181809,-0.003395716211868939,-0.5647251277960708
2025-08-06 19:30:00+00:00,213.25,214.4199981689453,212.80999755859375,213.88499450683594,9553119,-0.0029265458405690697,-0.44559979866993893
2025-08-07 13:30:00+00:00,218.2700042724609,220.3300018310547,216.5800018310547,218.875,30765656,0.023267661753398703,1.8444640328486466
2025-08-07 14:30:00+00:00,219.6289978027344,220.1300048828125,217.64999389648438,218.2863006591797,11957311,0.006206901074614065,0.23429985707668327
2025-08-07 15:30:00+00:00,219.9149932861328,220.33999633789062,219.4199981689453,219.6199951171875,9896825,0.0013013283291619896,-0.2266803207915104
2025-08-07 16:30:00+00:00,218.7100067138672,220.2100067138672,213.25,219.9199981689453,7182645,-0.005494395456925462,-0.8482966993159562
2025-08-07 17:30:00+00:00,219.5,219.72999572753906,218.71009826660156,218.72000122070312,4729353,0.0036055504431879754,-0.044462915271710694
2025-08-07 18:30:00+00:00,219.3000946044922,220.85000610351562,219.24349975585938,219.49000549316406,9312135,-0.000911145698443393,-0.44289405561676237
2025-08-07 19:30:00+00:00,220.1300048828125,220.1999969482422,219.25,219.30450439453125,6898669,0.00377721628995192,0.009647106120588887
2025-08-08 13:30:00+00:00,222.7816925048828,223.10000610351562,219.25,220.82000732421875,15552244,0.011974031484443568,0.7215501267777281
2025-08-08 14:30:00+00:00,224.3600006103516,224.6300048828125,222.6300048828125,222.77999877929688,10674558,0.007059572769369696,0.21218436001965998
2025-08-08 15:30:00+00:00,228.1999969482422,228.22500610351562,224.30999755859375,224.35499572753906,16989559,0.016970516694255346,1.0505120295141785
2025-08-08 16:30:00+00:00,228.6750030517578,230.91000366210938,227.943603515625,228.2097930908203,25554276,0.002079370833018143,-0.3404180247707678
2025-08-08 17:30:00+00:00,229.2899932861328,230.99000549316406,228.5500030517578,228.6699981689453,12552865,0.0026857537539642334,-0.3131982355153836
2025-08-08 18:30:00+00:00,228.8300018310547,229.87989807128906,228.50999450683594,229.29159545898438,11212305,-0.0020081708485407703,-0.7557828095863632
2025-08-08 19:30:00+00:00,229.3699951171875,229.69000244140625,228.4600067138672,228.82000732421875,11188500,0.0023570211249494045,-0.24946010240474156
