Price,Close,High,Low,Open,Volume
Ticker,^MXX,^MXX,^MXX,^MXX,^MXX
datetime,,,,,
2024-09-17 00:00:00+00:00,52273.53125,52796.48828125,51978.62890625,51978.62890625,203046700
2024-09-18 00:00:00+00:00,52582.890625,52783.80859375,52193.8515625,52350.3984375,144912400
2024-09-19 00:00:00+00:00,52918.0390625,53114.01171875,52636.69921875,52735.25,204810500
2024-09-20 00:00:00+00:00,52190.48046875,52913.12109375,52082.44921875,52913.12109375,899081100
2024-09-23 00:00:00+00:00,52422.23828125,52547.37890625,51895.921875,52231.9296875,202239000
2024-09-24 00:00:00+00:00,53653.94921875,53711.578125,52529.94140625,52529.94140625,279229500
2024-09-25 00:00:00+00:00,53190.9296875,53597.828125,53100.25,53496.73828125,221523300
2024-09-26 00:00:00+00:00,53590.51953125,54201.4609375,53052.69140625,53052.69140625,241227200
2024-09-27 00:00:00+00:00,52778.171875,53846.37109375,52722.21875,53540.23046875,234650300
2024-09-30 00:00:00+00:00,52477.30078125,52865.078125,52368.51171875,52854.8203125,246167800
2024-10-02 00:00:00+00:00,52199.66015625,52771.19921875,51654.609375,52324.6484375,312648600
2024-10-03 00:00:00+00:00,51674.5390625,52183.98828125,51507.51953125,52183.98828125,261782100
2024-10-04 00:00:00+00:00,52609.87109375,52984.359375,51731.62109375,51763.5390625,208825900
2024-10-07 00:00:00+00:00,52039.87109375,53067.01953125,51943.0,52587.76953125,178648000
2024-10-08 00:00:00+00:00,51764.640625,52095.76171875,51567.9609375,52085.0703125,242914100
2024-10-09 00:00:00+00:00,51869.140625,52409.5703125,51699.26953125,51799.48828125,198227500
2024-10-10 00:00:00+00:00,52391.2890625,52475.6015625,51741.7109375,51875.62890625,230013700
2024-10-11 00:00:00+00:00,52395.66015625,52529.26171875,52213.62109375,52485.19140625,154454300
2024-10-14 00:00:00+00:00,52000.58984375,52377.01171875,51864.78125,52375.5390625,199140900
2024-10-15 00:00:00+00:00,52377.78125,52410.30859375,51922.1484375,52010.75,251831300
2024-10-16 00:00:00+00:00,52483.62109375,52601.44921875,52212.01953125,52281.28125,249953300
2024-10-17 00:00:00+00:00,52463.66015625,52680.078125,52287.58984375,52392.21875,153665700
2024-10-18 00:00:00+00:00,53027.421875,53076.69140625,52354.140625,52510.921875,178429600
2024-10-21 00:00:00+00:00,52814.8203125,53141.5390625,52538.98828125,53054.25,144294000
2024-10-22 00:00:00+00:00,52368.69140625,52753.3203125,51877.3984375,52753.3203125,248595200
2024-10-23 00:00:00+00:00,52142.12890625,52506.6796875,51878.5703125,52183.12109375,206239900
2024-10-24 00:00:00+00:00,51795.55859375,52421.6484375,51543.171875,52175.859375,221584000
2024-10-25 00:00:00+00:00,51784.328125,52221.66015625,51743.2890625,51822.28125,201308500
2024-10-28 00:00:00+00:00,51816.30078125,51890.21875,51457.53125,51744.7890625,206401300
2024-10-29 00:00:00+00:00,51166.2890625,51911.30859375,51127.87890625,51760.37109375,210440700
2024-10-30 00:00:00+00:00,50877.23828125,51227.75,50803.5390625,51172.12890625,207690000
2024-10-31 00:00:00+00:00,50661.05078125,50942.30078125,50520.9609375,50821.73828125,250299800
2024-11-01 00:00:00+00:00,50622.390625,50886.76953125,50542.69921875,50688.26953125,151375500
2024-11-04 00:00:00+00:00,50882.5390625,51193.33984375,50446.33984375,50595.328125,140020400
2024-11-05 00:00:00+00:00,50831.51171875,50934.6484375,50253.87890625,50639.4296875,179682400
2024-11-06 00:00:00+00:00,51732.4609375,51812.7109375,49486.171875,50625.6015625,247299800
2024-11-07 00:00:00+00:00,52311.078125,52594.21875,51580.8515625,51800.51953125,254701500
2024-11-08 00:00:00+00:00,51845.171875,52028.2109375,51370.359375,51937.37890625,163291100
2024-11-11 00:00:00+00:00,51449.4296875,51907.05078125,51410.2890625,51765.41015625,156138300
2024-11-12 00:00:00+00:00,51096.640625,51514.3984375,50984.01171875,51492.62890625,170233500
2024-11-13 00:00:00+00:00,50747.62890625,51134.83984375,50706.109375,51074.859375,179935900
2024-11-14 00:00:00+00:00,50553.30859375,50905.0,50380.0,50790.58984375,198739000
2024-11-15 00:00:00+00:00,50469.3984375,50860.1015625,50321.76953125,50321.76953125,153069300
2024-11-19 00:00:00+00:00,50222.3984375,50759.37109375,50165.78125,50493.48046875,194469200
2024-11-20 00:00:00+00:00,50168.87890625,50368.1796875,49976.46875,50276.578125,221524100
