datetime,Close,High,Low,Open,Volume,Log_Returns,Normalized_Log_Returns
2024-07-12 07:00:00,4035.219970703125,4037.77001953125,4022.739990234375,4032.030029296875,0,,
2024-07-12 11:00:00,4041.85009765625,4047.080078125,4021.89990234375,4035.219970703125,0,0.0016417162129721725,
2024-07-12 15:00:00,4040.06005859375,4047.800048828125,4040.06005859375,4042.580078125,0,-0.00044297426157030253,
2024-07-15 07:00:00,4034.909912109375,4047.090087890625,4023.570068359375,4025.39990234375,0,-0.001275582993220382,
2024-07-15 11:00:00,4006.360107421875,4037.68994140625,4005.610107421875,4035.260009765625,0,-0.007100849636868771,
2024-07-15 15:00:00,4006.97998046875,4011.510009765625,4006.97998046875,4008.050048828125,0,0.00015471028093462408,
2024-07-16 07:00:00,3986.409912109375,4001.590087890625,3984.889892578125,3993.530029296875,0,-0.0051467810386115745,
2024-07-16 11:00:00,4015.1298828125,4015.1298828125,3984.81005859375,3985.93994140625,0,0.007178641805049302,
2024-07-16 15:00:00,4006.469970703125,4016.719970703125,4006.469970703125,4015.52001953125,0,-0.0021591492051055605,
2024-07-17 07:00:00,3990.2900390625,4005.5,3984.840087890625,3998.6201171875,0,-0.0040466273090563835,
2024-07-17 11:00:00,4020.340087890625,4030.489990234375,3980.469970703125,3990.449951171875,0,0.007502578276171014,
2024-07-17 15:00:00,4017.590087890625,4020.110107421875,4017.139892578125,4019.780029296875,0,-0.0006842557840532871,
2024-07-18 07:00:00,4020.35009765625,4028.830078125,4010.4599609375,4023.8701171875,0,0.0006867455617698351,
2024-07-18 11:00:00,4014.3798828125,4035.43994140625,4010.43994140625,4020.35009765625,0,-0.0014861024470096712,
2024-07-18 15:00:00,4003.52001953125,4016.320068359375,4003.52001953125,4014.64990234375,0,-0.0027089063356947663,
2024-07-19 07:00:00,3986.89990234375,3996.35009765625,3974.27001953125,3987.639892578125,0,-0.004160016949951106,
2024-07-19 11:00:00,3985.0400390625,3998.72998046875,3984.330078125,3986.7900390625,0,-0.00046660244022500325,
2024-07-19 15:00:00,3983.85009765625,3986.77001953125,3982.530029296875,3985.159912109375,0,-0.0002986467110673889,
2024-07-22 07:00:00,4044.85009765625,4046.580078125,4001.739990234375,4001.739990234375,0,0.015195778223756954,
2024-07-22 11:00:00,4040.590087890625,4057.570068359375,4037.3798828125,4044.800048828125,0,-0.0010537484817283744,
2024-07-22 15:00:00,4033.010009765625,4043.739990234375,4033.010009765625,4040.989990234375,0,-0.001877744812858118,-0.37048253776299317
2024-07-23 07:00:00,4046.389892578125,4050.389892578125,4023.760009765625,4031.679931640625,0,0.0033121011970394213,0.6463336873143566
2024-07-23 11:00:00,4035.330078125,4053.389892578125,4028.06005859375,4045.7099609375,0,-0.0027369969257649077,-0.5277122434171526
2024-07-23 15:00:00,4038.14990234375,4038.31005859375,4032.570068359375,4035.030029296875,0,0.000698539995202727,0.12986789465280493
2024-07-24 07:00:00,4041.97998046875,4042.489990234375,4022.25,4030.43994140625,0,0.0009480239717442928,0.10564110617579324
2024-07-24 11:00:00,4053.5400390625,4060.35009765625,4041.159912109375,4041.97998046875,0,0.0028559169573041717,0.47325655834211455
2024-07-24 15:00:00,4047.179931640625,4053.6298828125,4041.5400390625,4053.47998046875,0,-0.0015702576441907795,-0.4999423211800244
2024-07-25 07:00:00,4045.93994140625,4072.52001953125,4041.89990234375,4049.389892578125,0,-0.00030643071239001265,-0.15634462284089293
2024-07-25 11:00:00,4062.830078125,4070.25,4034.169921875,4046.419921875,0,0.004165899662963988,0.7810439335715356
2024-07-25 15:00:00,4070.2099609375,4071.85009765625,4063.4599609375,4063.4599609375,0,0.0018147912225944507,0.1914076700568791
2024-07-26 07:00:00,4070.340087890625,4071.6298828125,4042.469970703125,4064.699951171875,0,3.197006402648181e-05,-0.14573803417665673
2024-07-26 11:00:00,4080.5,4083.489990234375,4057.47998046875,4070.6201171875,0,0.0024929742852860324,0.4258617812794087
2024-07-26 15:00:00,4088.199951171875,4088.199951171875,4078.610107421875,4080.02001953125,0,0.0018852335129059478,0.25969421209154325
2024-07-29 07:00:00,4114.990234375,4122.22998046875,4092.77001953125,4094.110107421875,0,0.006531697508750905,1.2636007377012293
2024-07-29 11:00:00,4115.3701171875,4127.3798828125,4109.080078125,4115.3798828125,0,9.23125589993263e-05,-0.31378376346953885
2024-07-29 15:00:00,4116.85986328125,4116.85986328125,4109.72021484375,4115.27001953125,0,0.0003619301485859172,-0.318877362298305
2024-07-30 07:00:00,4146.5400390625,4150.02978515625,4122.52978515625,4123.7001953125,0,0.00718355731667388,1.282303107250111
2024-07-30 11:00:00,4145.2001953125,4156.0498046875,4140.009765625,4146.7998046875,0,-0.00032317552740183584,-0.569420397871001
2024-07-30 15:00:00,4142.39990234375,4148.89013671875,4138.4501953125,4144.9501953125,0,-0.0006757790053386431,-0.7079392959804739
2024-07-31 07:00:00,4152.77978515625,4171.2900390625,4151.68017578125,4166.64990234375,0,0.002502631316285168,0.43622134436811166
2024-07-31 11:00:00,4126.2998046875,4152.91015625,4122.2001953125,4152.91015625,0,-0.006396863438201817,-2.4705611155985814
2024-07-31 15:00:00,4130.2001953125,4137.10009765625,4126.31982421875,4126.5,0,0.0009448049210058135,-0.026663678171506573
2024-08-01 07:00:00,4130.43994140625,4147.3798828125,4116.83984375,4138.89990234375,0,5.80454032253522e-05,-0.3832682019054984
2024-08-01 11:00:00,4105.77978515625,4150.2900390625,4101.06005859375,4130.830078125,0,-0.0059882399351664966,-2.065097370228711
