datetime,Close,High,Low,Open,Volume,Log_Returns,Normalized_Log_Returns
2025-06-18 13:30:00,247.9499969482422,248.05999755859375,242.8699951171875,243.55999755859375,14157,,
2025-06-18 14:30:00,246.0500030517578,248.35000610351562,246.0500030517578,247.9149932861328,13302,-0.007692320912200522,
2025-06-18 15:30:00,246.1699981689453,246.5399932861328,245.6699981689453,246.5399932861328,8091,0.0004875670198977957,
2025-06-18 16:30:00,245.05999755859375,246.10499572753906,245.0500030517578,245.97999572753906,39211,-0.004519278176066811,
2025-06-18 17:30:00,245.8498992919922,245.8498992919922,244.3000030517578,244.4600067138672,27653,0.0032181156671266787,
2025-06-18 18:30:00,244.05999755859375,246.88999938964844,243.66000366210938,246.0,40972,-0.00730709752555345,
2025-06-18 19:30:00,245.41000366210938,245.4199981689453,243.89999389648438,243.89999389648438,10488,0.005516209464834749,
2025-06-20 13:30:00,246.4250030517578,248.27000427246094,246.25999450683594,248.27000427246094,5175,0.004127403770402266,
2025-06-20 14:30:00,243.18499755859375,243.18499755859375,241.0399932861328,242.88369750976562,4013,-0.013235239416633402,
2025-06-20 15:30:00,243.72000122070312,244.48500061035156,243.72000122070312,243.99000549316406,3031,0.0021975698699293784,
2025-06-20 16:30:00,243.3800048828125,243.9600067138672,243.3800048828125,243.87449645996094,3129,-0.0013960024177639685,
2025-06-20 17:30:00,244.1699981689453,244.1699981689453,242.5749969482422,242.5749969482422,21466,0.003240668536803094,
2025-06-20 18:30:00,243.97000122070312,244.1750030517578,243.19000244140625,244.1750030517578,3247,-0.0008194245900070345,
2025-06-20 19:30:00,243.89999389648438,244.27000427246094,243.72999572753906,244.2100067138672,4181,-0.0002869917207449769,
2025-06-23 13:30:00,245.07919311523438,245.07919311523438,242.77000427246094,242.77000427246094,3810,0.0048231153226646235,
2025-06-23 14:30:00,244.40499877929688,244.58999633789062,244.40499877929688,244.58999633789062,2020,-0.002754715161154245,
2025-06-23 15:30:00,241.39999389648438,243.9105987548828,241.39999389648438,243.9105987548828,2478,-0.012371396979115816,
2025-06-23 16:30:00,243.11000061035156,243.11000061035156,238.77999877929688,239.75,3639,0.007058734942289667,
2025-06-23 17:30:00,243.66360473632812,243.7899932861328,243.66360473632812,243.7899932861328,1097,0.0022745866192401248,
2025-06-23 18:30:00,243.32000732421875,244.1649932861328,243.2801055908203,243.5500030517578,4975,-0.0014111253874516789,
2025-06-23 19:30:00,243.97999572753906,244.22999572753906,243.23049926757812,243.55999755859375,8391,0.0027087576553876352,0.6157373595549935
2025-06-24 13:30:00,249.57290649414062,250.91000366210938,248.36000061035156,248.36000061035156,7699,0.022664845694717373,2.9161043362766916
2025-06-24 14:30:00,253.43499755859375,253.43499755859375,252.24009704589844,252.3800048828125,7182,0.015356287359045762,1.6935633137913628
2025-06-24 15:30:00,254.0,254.0,252.8000030517578,253.38999938964844,51946,0.0022268967557032664,0.053824446410571374
2025-06-24 16:30:00,253.0395965576172,254.08799743652344,253.0395965576172,254.05999755859375,8653,-0.0037882824042621663,-0.6397500242269609
2025-06-24 17:30:00,253.41000366210938,253.44500732421875,252.87789916992188,252.87789916992188,5254,0.0014627602445618638,-0.05270578348043039
