Price,Close,High,Low,Open,Volume
Ticker,PNQI,PNQI,PNQI,PNQI,PNQI
datetime,,,,,
2025-06-23 13:30:00+00:00,49.72999954223633,49.72999954223633,48.959999084472656,49.38999938964844,0
2025-06-23 14:30:00+00:00,49.65999984741211,49.720001220703125,49.65999984741211,49.720001220703125,1632
2025-06-23 15:30:00+00:00,49.400001525878906,49.60100173950195,49.400001525878906,49.55500030517578,4748
2025-06-23 16:30:00+00:00,49.58000183105469,49.589698791503906,49.380001068115234,49.380001068115234,2415
2025-06-23 17:30:00+00:00,49.774200439453125,49.78499984741211,49.767601013183594,49.767601013183594,2658
2025-06-23 18:30:00+00:00,49.86009979248047,49.86009979248047,49.773101806640625,49.81999969482422,5809
2025-06-23 19:30:00+00:00,49.91999816894531,49.91999816894531,49.860198974609375,49.880001068115234,4747
2025-06-24 13:30:00+00:00,50.71260070800781,50.71260070800781,50.439998626708984,50.439998626708984,5402
2025-06-24 14:30:00+00:00,50.940101623535156,50.94540023803711,50.779998779296875,50.779998779296875,1909
2025-06-24 15:30:00+00:00,51.030799865722656,51.030799865722656,50.970001220703125,51.0,5420
2025-06-24 16:30:00+00:00,51.040000915527344,51.064998626708984,51.040000915527344,51.040000915527344,4949
2025-06-24 17:30:00+00:00,51.08000183105469,51.10969924926758,51.029998779296875,51.05500030517578,5853
2025-06-24 18:30:00+00:00,51.130001068115234,51.16400146484375,51.06999969482422,51.06999969482422,6012
2025-06-24 19:30:00+00:00,51.0099983215332,51.04999923706055,51.0099983215332,51.04999923706055,888
2025-06-25 13:30:00+00:00,51.18000030517578,51.279998779296875,51.18000030517578,51.20000076293945,6062
2025-06-25 14:30:00+00:00,51.13999938964844,51.255001068115234,51.13999938964844,51.250099182128906,3318
2025-06-25 15:30:00+00:00,51.01499938964844,51.01499938964844,51.01499938964844,51.01499938964844,204
2025-06-25 16:30:00+00:00,50.939300537109375,51.0,50.939300537109375,51.0,2182
2025-06-25 18:30:00+00:00,50.900001525878906,50.92839813232422,50.900001525878906,50.92839813232422,2223
2025-06-25 19:30:00+00:00,50.93000030517578,50.93000030517578,50.86000061035156,50.869998931884766,3058
2025-06-26 13:30:00+00:00,51.03379821777344,51.130001068115234,51.03379821777344,51.099998474121094,2578
2025-06-26 14:30:00+00:00,51.400001525878906,51.400001525878906,51.20000076293945,51.23849868774414,3588
2025-06-26 15:30:00+00:00,51.47999954223633,51.47999954223633,51.36000061035156,51.36000061035156,4986
2025-06-26 16:30:00+00:00,51.579898834228516,51.579898834228516,51.43989944458008,51.43989944458008,4702
2025-06-26 17:30:00+00:00,51.630001068115234,51.650001525878906,51.59000015258789,51.59000015258789,2123
2025-06-26 18:30:00+00:00,51.70009994506836,51.70009994506836,51.65660095214844,51.65660095214844,2269
2025-06-26 19:30:00+00:00,51.66999816894531,51.7400016784668,51.66999816894531,51.70000076293945,3140
2025-06-27 13:30:00+00:00,51.95000076293945,51.95000076293945,51.810001373291016,51.810001373291016,1749
2025-06-27 14:30:00+00:00,51.809898376464844,51.875,51.79999923706055,51.869998931884766,2355
2025-06-27 15:30:00+00:00,51.935001373291016,51.935001373291016,51.93000030517578,51.93000030517578,787
2025-06-27 16:30:00+00:00,51.93360137939453,51.93360137939453,51.8849983215332,51.8849983215332,2172
2025-06-27 17:30:00+00:00,51.720001220703125,51.775001525878906,51.70000076293945,51.775001525878906,14960
2025-06-27 18:30:00+00:00,51.650001525878906,51.650001525878906,51.500301361083984,51.650001525878906,5782
2025-06-27 19:30:00+00:00,52.029998779296875,52.029998779296875,51.779998779296875,51.78919982910156,3059
2025-06-30 13:30:00+00:00,52.18000030517578,52.2400016784668,52.16550064086914,52.2400016784668,6229
2025-06-30 14:30:00+00:00,52.09989929199219,52.154998779296875,52.06999969482422,52.154998779296875,2567
2025-06-30 15:30:00+00:00,52.05009841918945,52.08000183105469,52.04999923706055,52.04999923706055,4428
2025-06-30 16:30:00+00:00,52.150001525878906,52.150001525878906,52.085201263427734,52.085201263427734,4489
2025-06-30 17:30:00+00:00,52.11000061035156,52.130001068115234,52.11000061035156,52.130001068115234,3107
2025-06-30 18:30:00+00:00,52.275001525878906,52.275001525878906,52.029998779296875,52.09000015258789,3726
2025-06-30 19:30:00+00:00,52.28919982910156,52.28919982910156,52.2400016784668,52.2400016784668,857
2025-07-01 13:30:00+00:00,52.13999938964844,52.2661018371582,52.09120178222656,52.11000061035156,16797
