datetime,Close,High,Low,Open,Volume,Log_Returns,Normalized_Log_Returns
2025-08-01 13:30:00,114.05999755859375,114.6050033569336,112.81999969482422,114.5999984741211,178605,,
2025-08-01 14:30:00,113.5,114.30000305175781,113.5,114.05999755859375,93360,-0.0049217674023564716,
2025-08-01 15:30:00,114.16999816894531,114.37000274658203,113.5,113.5,49011,0.00588571272881126,
2025-08-01 16:30:00,113.19999694824219,114.18000030517578,113.1500015258789,114.13999938964844,51537,-0.00853241084017782,
2025-08-01 17:30:00,113.44999694824219,113.4800033569336,112.93000030517578,113.25,43071,0.002206045516175365,
2025-08-01 18:30:00,113.33999633789062,113.7300033569336,113.19999694824219,113.4478988647461,96819,-0.0009700658956228001,
2025-08-01 19:30:00,113.43000030517578,113.66999816894531,113.16999816894531,113.32250213623047,78678,0.0007937908307403002,
2025-08-04 13:30:00,115.58999633789062,115.68000030517578,114.36000061035156,114.36000061035156,48520,0.018863506362903997,
2025-08-04 14:30:00,115.55999755859375,115.68000030517578,115.36000061035156,115.51000213623047,33131,-0.000259561152995159,
2025-08-04 15:30:00,115.77999877929688,115.83000183105469,115.41000366210938,115.45999908447266,46704,0.001901973636267101,
2025-08-04 16:30:00,115.9000015258789,115.93000030517578,115.7300033569336,115.80000305175781,32639,0.0010359354036241978,
2025-08-04 17:30:00,115.80999755859375,115.94999694824219,115.72000122070312,115.93000030517578,35816,-0.0007768673960329398,
2025-08-04 18:30:00,115.80999755859375,115.95999908447266,115.79000091552734,115.85900115966797,108143,0.0,
2025-08-04 19:30:00,116.0199966430664,116.05899810791016,115.72000122070312,115.79000091552734,45315,0.00181166498867275,
2025-08-05 13:30:00,115.8499984741211,116.66500091552734,115.81999969482422,116.41000366210938,57616,-0.0014663233965987862,
2025-08-05 14:30:00,115.13500213623047,115.80999755859375,114.91000366210938,115.79000091552734,35110,-0.006190866243506313,
2025-08-05 15:30:00,115.3499984741211,115.43000030517578,114.8499984741211,115.16999816894531,27007,0.001865599927791645,
2025-08-05 16:30:00,115.41000366210938,115.47000122070312,115.00450134277344,115.41000366210938,21101,0.0005200657721030992,
2025-08-05 17:30:00,115.33000183105469,115.66999816894531,115.31999969482422,115.37550354003906,16882,-0.0006934370491105337,
2025-08-05 18:30:00,115.19999694824219,115.37000274658203,114.91999816894531,115.19999694824219,38769,-0.0011278783436654868,
2025-08-05 19:30:00,114.98999786376953,115.23999786376953,114.97000122070312,115.23999786376953,20239,-0.0018245722877966379,-0.41511944827105607
2025-08-06 13:30:00,115.39450073242188,116.0199966430664,115.25,115.4800033569336,131815,0.0035115494903239434,0.5099421396734545
2025-08-06 14:30:00,116.08000183105469,116.0999984741211,115.30000305175781,115.36100006103516,42251,0.005922925376643286,0.9674113728606419
2025-08-06 15:30:00,116.26000213623047,116.36499786376953,115.95999908447266,116.16999816894531,16094,0.0015494562977919069,0.045130483298792115
2025-08-06 16:30:00,116.33499908447266,116.37000274658203,116.12999725341797,116.25990295410156,12697,0.0006448715617067783,-0.1277744997928844
2025-08-06 17:30:00,116.55000305175781,116.57499694824219,116.27999877929688,116.32499694824219,16631,0.001846439456367378,0.09470178031501238
2025-08-06 18:30:00,116.68000030517578,116.73999786376953,116.55999755859375,116.58000183105469,31709,0.001114755949140213,-0.06266926175998155
2025-08-06 19:30:00,116.68000030517578,116.77999877929688,116.52999877929688,116.66999816894531,83134,0.0,-0.19644493013602382
2025-08-07 13:30:00,117.27649688720703,117.81680297851562,117.16999816894531,117.7300033569336,72126,0.005099220425165518,1.6812351590245012
2025-08-07 14:30:00,116.86000061035156,117.37999725341797,116.86000061035156,117.36000061035156,21529,-0.0035577256909591335,-1.4634960874187994
2025-08-07 15:30:00,116.56999969482422,117.01000213623047,116.4800033569336,116.93000030517578,32278,-0.0024846940354412692,-0.9828030768189765
2025-08-07 16:30:00,116.11000061035156,116.5999984741211,115.93000030517578,116.58000183105469,69916,-0.003953925418198001,-1.374810891699902
2025-08-07 17:30:00,115.79789733886719,116.1500015258789,115.58499908447266,115.97000122070312,29314,-0.0026916156169869082,-0.8847065291255081
2025-08-07 18:30:00,116.06999969482422,116.10990142822266,115.63999938964844,115.7500991821289,61923,0.0023470474726976958,0.7610533327967701
2025-08-07 19:30:00,116.56999969482422,116.58000183105469,116.08000183105469,116.08499908447266,34988,0.004298493562487315,1.2553476064464717
2025-08-08 13:30:00,117.58000183105469,117.58000183105469,116.75,117.0,26692,0.008627020233170631,2.2911717860832916
2025-08-08 14:30:00,117.43000030517578,117.66449737548828,117.32499694824219,117.55000305175781,20521,-0.0012765545711713954,-0.6496471607234106
2025-08-08 15:30:00,117.48999786376953,117.58000183105469,117.16000366210938,117.37999725341797,47162,0.0005107914214701513,-0.11444817547514899
2025-08-08 16:30:00,117.40290069580078,117.56659698486328,117.375,117.5199966430664,19209,-0.0007415905077973656,-0.4884546411959183
2025-08-08 17:30:00,117.6500015258789,117.80000305175781,117.41000366210938,117.41000366210938,25051,0.002102513253566309,0.316637292609935
2025-08-08 18:30:00,117.68499755859375,117.76000213623047,117.61000061035156,117.67320251464844,30342,0.00029741460563831556,-0.26460971393021826
