Price,Close,High,Low,Open,Volume
Ticker,XSD,XSD,XSD,XSD,XSD
datetime,,,,,
2024-09-16 00:00:00+00:00,225.01502990722656,225.50348338166913,222.18402883070942,225.19446769373045,75000
2024-09-17 00:00:00+00:00,225.96202087402344,229.92942582651003,224.49669085221763,227.57690013209773,73400
2024-09-18 00:00:00+00:00,225.23434448242188,232.431477760011,224.59637216578741,226.56013379255248,78300
2024-09-19 00:00:00+00:00,234.05630493164062,236.65803870842237,231.4246673927489,233.7173854874214,50900
2024-09-20 00:00:00+00:00,230.32815551757812,231.89319011879545,227.6367103364017,231.89319011879545,36400
2024-09-23 00:00:00+00:00,231.2748565673828,231.49432150685172,229.02037108744958,231.12522830028757,40600
2024-09-24 00:00:00+00:00,233.5592803955078,234.8261736341248,230.86584984418252,233.38969662076994,42200
2024-09-25 00:00:00+00:00,232.68141174316406,235.1653474061765,231.69381956403052,232.4120656540198,114200
2024-09-26 00:00:00+00:00,243.20570373535156,244.40277550985667,235.40475885965168,241.57967223553933,96900
2024-09-27 00:00:00+00:00,242.05848693847656,245.2207728366554,240.472366528551,245.07112935812353,44200
2024-09-30 00:00:00+00:00,239.66433715820312,241.4699224449392,236.9310110382073,238.99597225890037,31500
2024-10-01 00:00:00+00:00,231.35464477539062,238.9560645643081,229.80842017953248,238.9560645643081,35200
2024-10-02 00:00:00+00:00,233.88845825195312,236.25267597843356,230.1675399977802,231.1551321321594,46400
2024-10-03 00:00:00+00:00,233.43954467773438,236.1130195149834,231.2648662042459,231.5541525692027,19600
2024-10-04 00:00:00+00:00,237.66921997070312,239.12566763843367,235.41473463354563,238.71666343881702,46200
2024-10-07 00:00:00+00:00,236.22276306152344,237.55949293208707,234.24759390788515,235.46460594802696,20300
2024-10-08 00:00:00+00:00,237.250244140625,238.19792528332377,234.45706665036062,235.79379648202388,23400
2024-10-09 00:00:00+00:00,240.36264038085938,240.95119850240562,237.08066701250092,237.88869006438526,34200
2024-10-10 00:00:00+00:00,239.12567138671875,239.2653295032169,234.2775178831506,236.78139383665038,35100
2024-10-11 00:00:00+00:00,243.97381591796875,245.1509321106504,237.56945263832694,237.56945263832694,24100
2024-10-14 00:00:00+00:00,246.71713256835938,247.40543781727956,245.0212643626783,245.4901198941416,29800
2024-10-15 00:00:00+00:00,240.0833282470703,249.42051242467744,238.83637531321034,247.65482280828556,50000
2024-10-16 00:00:00+00:00,241.60958862304688,243.5448619413865,240.28282892313783,242.5074038356914,30500
2024-10-17 00:00:00+00:00,242.4674835205078,247.52513154849117,242.4674835205078,247.2956812662677,83600
2024-10-18 00:00:00+00:00,242.4475555419922,245.66969300760292,241.31033503106897,245.3404955937049,24800
2024-10-21 00:00:00+00:00,241.63951110839844,241.79912472921174,237.54951482080818,241.12078967314423,61400
2024-10-22 00:00:00+00:00,241.6594696044922,242.48744814840728,239.17553397274688,240.1431706312023,20600
2024-10-23 00:00:00+00:00,239.46482849121094,243.15580588494078,235.73394008216718,241.3701761002505,29900
2024-10-24 00:00:00+00:00,240.62200927734375,241.67942288075395,238.4473155463365,241.5297794026759,16500
2024-10-25 00:00:00+00:00,243.3154296875,247.00640723572363,242.00862548073047,242.6071537411599,20300
2024-10-28 00:00:00+00:00,246.22830200195312,247.39544805530033,243.45508005196388,243.45508005196388,89900
2024-10-29 00:00:00+00:00,251.88449096679688,252.54288576468457,245.58987503393303,245.58987503393303,29600
2024-10-30 00:00:00+00:00,241.1606903076172,247.14606421390758,241.1606903076172,244.6521584196199,47900
2024-10-31 00:00:00+00:00,228.93057250976562,239.15558585264515,227.89309921722563,239.15558585264515,74800
2024-11-01 00:00:00+00:00,233.84854125976562,235.7937846066186,231.03542362468406,231.53420475062543,31600
2024-11-04 00:00:00+00:00,232.6714324951172,236.70157742316096,231.8334686085244,232.98067436756307,40600
2024-11-05 00:00:00+00:00,236.33248901367188,236.3823701731735,231.4144989413915,231.4144989413915,38400
2024-11-06 00:00:00+00:00,246.22830200195312,246.91662241788438,240.7716350549415,243.1258826694927,107400
2024-11-07 00:00:00+00:00,249.00152587890625,250.1088206388446,248.09374053430244,248.43290806253043,42500
2024-11-08 00:00:00+00:00,250.94677734375,251.16624227411629,248.04386730975398,248.27331760524166,32100
2024-11-11 00:00:00+00:00,243.97381591796875,250.89688540588153,240.91129238950995,250.89688540588153,49300
2024-11-12 00:00:00+00:00,239.24537658691406,243.49498665348153,237.17044510389343,242.71688925004796,41400
2024-11-13 00:00:00+00:00,234.0181427001953,238.90620723675556,233.71887095769682,237.7889270795341,29000
