datetime,^IXIC,^NDX,XSW,XLK,VGT,IXN,FTEC,IYW,QQQ,IGM,SMH,SOXX,XSD,TECL,FANG,SKYY,BOTZ,ARKK,PNQI,FDN,HACK,CIBR,XLC,XNTK,QTEC
2025-08-01 14:30:00,-0.004009798475966121,-0.003667256924931534,-0.0003300099034920623,-0.004671928178783069,-0.004551090540974708,-0.00492619819861254,-0.004573799283463668,-0.005578554955818809,-0.003834519434124706,-0.005189668572370752,-0.001360058533126039,0.0008911925622406142,0.00201077937693813,-0.013970479103521439,-0.00020953568829582827,-0.005450936404804547,-0.0017663219391471142,-0.0034252582072596903,-0.0037019941057253843,-0.0053245458384644125,-3.537124821648079e-05,-0.000580590399671065,-0.0023487345087986095,-0.003209873334200441,-0.00030098644005047994
2025-08-01 15:30:00,0.00423671946388443,0.004278359026442938,0.009212812305850571,0.006278748700775232,0.00673538261742282,0.005728753077433838,0.0065171794232595425,0.005347755558500555,0.004291738510469154,0.005708928673642727,0.011032951082477127,0.013625457623040139,0.016100527426323286,0.01862244504224788,0.01057096596665363,0.007533821523631229,0.007779540461699506,0.01085427716850425,0.0031703544680109514,0.003054844260716856,0.0086884719157336,0.008153338870726012,0.0025592626982376214,0.008209512479700616,0.0091952716386917
2025-08-01 16:30:00,-0.007042442500708088,-0.006897039878897393,-0.00929673057525982,-0.008786198420361286,-0.009239993982550718,-0.008571879703687429,-0.00912918541119995,-0.008833729686148999,-0.007069014275692945,-0.00897200501885712,-0.011635320394055225,-0.012244095950642075,-0.01370186426459236,-0.026224783652871092,-0.0055595627614079025,-0.009621191347646756,-0.00922703336428988,-0.014097001451195192,-0.0062701273942254035,-0.00708551938581892,-0.008336317675067664,-0.007953926576290538,-0.004634826314476935,-0.00972991827503252,-0.009780262112678054
2025-08-01 17:30:00,0.0015603964417193722,0.001399395211538482,-0.00023575956845557974,0.00210740699796742,0.0020642459493948125,0.0022640755937323722,0.0020060477748455293,0.002111074973735818,0.0014031419358773107,0.0018123898772646097,0.0026400334551434515,0.0026100107013538034,0.0019087539659360558,0.006284984937458784,0.001824289930719987,0.0009270537874466916,0.000951716677540105,0.001438939888089954,0.0005777014942186264,0.0005972242586051944,-0.0007316123983042606,-0.00016003699011102156,0.0006273427359260451,0.0019843264996471143,0.0006228892334274051
2025-08-01 18:30:00,-9.829161243121904e-05,-0.00015508853317238786,-0.0013312031729921416,-0.00018503035755241512,-0.0002125186943195507,-1.526717450813723e-05,-0.00023194435403302717,-0.0002627281294330609,-0.00019381014574108642,-0.0004551350404354683,0.000896586760687597,0.0011723667547719884,0.0005396567778949749,-0.0005397826284022464,-0.0005461982221388181,-0.0018738394927548885,-0.00038263334420329006,-0.0005754026023025283,-0.0007126441187061256,-0.0012319029148948211,-0.0017617880080169723,-0.001349982154323145,-0.0001845174566263772,-4.282728678821365e-05,-0.00038623167633401907
2025-08-01 19:30:00,0.00038743076518973815,0.00035450437227758106,0.0013810273416423038,6.519097381154504e-05,0.00022757982260131679,-5.3605362348421585e-05,0.0002464040290981089,0.0001485388609070332,0.0003647524213028793,0.0003908421609377957,0.0003472146583238676,0.0005285107090995551,0.0013710718777337045,6.817100594019225e-05,-0.0012119265723568103,0.0009937599231867223,0.0006432096425269826,0.0012141749221531671,0.0008269428646149578,0.000652134256903839,0.0011345107186775357,0.0009641107601690662,0.0009866922247764658,0.000613325285832884,0.0008917583942980471
2025-08-04 13:30:00,0.015868004227520372,0.014991174548669873,0.01533732469029701,0.016967477612460057,0.017984994758446088,0.016908988691486434,0.017986603715215634,0.018966227748386577,0.015480914671781903,0.019372657339501387,0.01694031929402981,0.014818847997432258,0.017407006474326393,0.05030614472639983,0.0018769149473350094,0.02104800639210166,0.01575834673784263,0.026179436554823177,0.01629097049267162,0.01849904687564855,0.012096016690068071,0.012066068207886003,0.013254756663184592,0.017870558540158666,0.01501398335221985
2025-08-04 14:30:00,-0.0011791305790426483,-0.0011417924082573225,-0.0004222718762369563,-0.0010493602395252818,-0.0010833648937663496,-0.001192202849876429,-0.0011309393873929368,-0.0013863624447992974,-0.001204644274417908,-0.00130630766051067,-0.0010146609986023082,-0.00042235848506785357,-4.6307654246932986e-05,-0.0032021569001082955,0.0029658391154237826,-0.0004237779179215681,-0.0010123513833125177,-0.0019918268236110495,-0.001214397395722129,-0.0014357432615562508,-0.00019986935173132403,-0.00018510546634259326,-0.0008355131631755804,-0.0008549338986817763,-0.0008813719026987226
2025-08-04 15:30:00,0.002389076423892491,0.002261972335575911,0.0031148620828395763,0.002358254216718712,0.0026184384251110343,0.002272402228167547,0.0026275829820333013,0.00261192775400304,0.002326415801950943,0.0028188389511935624,0.0030787263656021856,0.003101974481170375,0.004022523025118704,0.006902286843905467,-0.0011791618026925185,0.0031938124604307928,0.002715611000515939,0.004601300141432445,0.002585097489044998,0.0026283111032806223,0.002473870371379353,0.0023663233764096205,0.002389744107390445,0.0030191173103908215,0.0029177470631361465
2025-08-04 16:30:00,0.000895037316034262,0.0008164804362514748,0.0013915966881280612,0.0004853387157263303,0.0006644287399334432,0.0004283107507195937,0.0006979113542873753,0.0007194832308863592,0.0008470961479564971,0.0009272675846604535,0.000666748629934204,0.000605245864563016,0.0013046920283645244,0.0013239440802770906,-0.0021488933223317453,0.0012245930755266001,0.0009191237904402746,0.0018246528445593111,0.0013320959112102261,0.0012065926036013137,0.0009731508519917594,0.0008748023782728376,0.0014309986124602268,0.00097221214238603,0.0010583041362168333
